Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
20.8,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.072168350219727,0.5857269167900085,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,50.76408767700195,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1195863.25,1438602619.4713542,0.0294096898287534,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,91.0,3.359602928161621
20.9,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.098918914794922,0.5880609154701233,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,38.4818000793457,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1201446.0,1438602619.4713542,0.0294096898287534,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,91.0,3.359602928161621
21.0,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.019526481628418,0.6584651470184326,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,53.69427490234375,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1261656.25,1438602619.4713542,0.0294096898287534,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,91.0,3.359602928161621
21.1,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.075775146484375,0.9122875332832336,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,45.44163131713867,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,2146714.5,1438602619.4713542,0.0294096898287534,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,91.0,3.359602928161621
21.2,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.014471054077148,0.5575669407844543,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,54.11244583129883,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1115375.875,1438602619.4713542,0.0294096898287534,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,91.0,3.359602928161621
21.26,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.014471054077148,0.5575669407844543,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,54.11244583129883,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1115375.875,1438602619.4713542,3.353011131286621,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,4.0,3.359602928161621
21.3,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.069672584533691,0.2649238407611847,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,53.21039581298828,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1110495.625,1438602619.4713542,3.353011131286621,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,4.0,3.359602928161621
21.4,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.120468139648438,0.3135714828968048,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,55.052978515625,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1192237.0,1438602619.4713542,3.353011131286621,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,4.0,3.359602928161621
21.5,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.018924713134766,0.2887770235538482,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,69.72079467773438,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1185220.5,1438602619.4713542,3.353011131286621,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,4.0,3.359602928161621
21.57,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.018924713134766,0.2887770235538482,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,69.72079467773438,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1185220.5,1438602619.4713542,6.74007511138916,1443.0,948.0,14127.0,2.0,45.575828552246094,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,4.0,2.246706962585449
21.6,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.07429313659668,0.2623200714588165,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,104.0017318725586,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1191450.75,1438602619.4713542,6.74007511138916,1443.0,948.0,14127.0,2.0,45.575828552246094,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,4.0,2.246706962585449
21.68,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.07429313659668,0.2623200714588165,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,104.0017318725586,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1191450.75,1438602619.4713542,6.74007511138916,1205.0,459.0,12264.0,2.0,45.575828552246094,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,70.0,2.246706962585449
21.7,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.058135986328125,0.2877934277057647,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,70.24596405029297,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1178514.5,1438602619.4713542,6.74007511138916,1205.0,459.0,12264.0,2.0,45.575828552246094,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,70.0,2.246706962585449
21.75,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.058135986328125,0.2877934277057647,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,70.24596405029297,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1178514.5,1438602619.4713542,6.74007511138916,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,91.0,2.246706962585449
21.8,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.097513198852539,0.2961417138576507,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,66.20709228515625,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1206203.875,1438602619.4713542,6.74007511138916,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,91.0,2.246706962585449
21.9,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.117362022399902,0.2656430602073669,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,51.06344223022461,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1248271.5,1438602619.4713542,6.74007511138916,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,91.0,2.246706962585449
22.0,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.135753631591797,0.2877797484397888,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,51.006492614746094,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1147463.375,1438602619.4713542,6.74007511138916,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,91.0,2.246706962585449
22.1,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.086548805236816,0.2803562581539154,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,49.32437896728516,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1136722.875,1438602619.4713542,6.74007511138916,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,91.0,2.246706962585449
22.2,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.127628326416016,0.3122930824756622,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,57.8941535949707,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1104573.0,1438602619.4713542,6.74007511138916,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,91.0,2.246706962585449
22.26,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.127628326416016,0.3122930824756622,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,57.8941535949707,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1104573.0,1438602619.4713542,8.920098304748535,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,91.0,2.246706962585449
22.3,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.11035442352295,0.3130232393741607,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,5.385214805603027,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1179028.0,1438602619.4713542,8.920098304748535,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,91.0,2.246706962585449
22.4,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.152294158935547,0.3254022300243377,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,35.49884796142578,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1128658.125,1438602619.4713542,8.920098304748535,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,91.0,2.246706962585449
22.5,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.107220649719238,0.311283528804779,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,35.61383438110352,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1095534.125,1438602619.4713542,8.920098304748535,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,58.0,30.0,26.0,29.0,72.0,456.0,2.0,68.12437176704407,3196.0,1.0,91.0,2.246706962585449
22.57,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.107220649719238,0.311283528804779,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,35.61383438110352,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1095534.125,1438602619.4713542,8.272332191467285,1443.0,948.0,14127.0,2.0,49.31613159179688,2191.0,2361.0,3.0,56.0,56.0,57.0,26.0,30.0,26.0,72.0,456.0,2.0,75.9793221950531,3196.0,1.0,91.0,2.158165216445923
22.61,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.147960662841797,0.3136333227157593,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.86869430541992,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1083757.25,1438602619.4713542,8.272332191467285,1443.0,948.0,14127.0,2.0,49.31613159179688,2191.0,2361.0,3.0,56.0,56.0,57.0,26.0,30.0,26.0,72.0,456.0,2.0,75.9793221950531,3196.0,1.0,91.0,2.158165216445923
22.68,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.147960662841797,0.3136333227157593,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.86869430541992,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1083757.25,1438602619.4713542,8.272332191467285,1205.0,459.0,12264.0,2.0,49.31613159179688,2191.0,2361.0,3.0,56.0,56.0,57.0,26.0,30.0,26.0,72.0,456.0,2.0,75.9793221950531,3196.0,1.0,70.0,2.158165216445923
22.71,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.074701309204102,0.3279829025268554,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,49.63472366333008,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1166579.875,1438602619.4713542,8.272332191467285,1205.0,459.0,12264.0,2.0,49.31613159179688,2191.0,2361.0,3.0,56.0,56.0,57.0,26.0,30.0,26.0,72.0,456.0,2.0,75.9793221950531,3196.0,1.0,70.0,2.158165216445923
22.75,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.074701309204102,0.3279829025268554,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,49.63472366333008,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1166579.875,1438602619.4713542,8.272332191467285,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,56.0,57.0,26.0,30.0,26.0,72.0,456.0,2.0,75.9793221950531,3196.0,1.0,91.0,2.158165216445923
22.81,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.137234687805176,0.3317567408084869,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,51.14472198486328,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1130648.5,1438602619.4713542,8.272332191467285,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,56.0,57.0,26.0,30.0,26.0,72.0,456.0,2.0,75.9793221950531,3196.0,1.0,91.0,2.158165216445923
22.91,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.05982780456543,0.314365804195404,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,47.563079833984375,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1084651.75,1438602619.4713542,8.272332191467285,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,56.0,57.0,26.0,30.0,26.0,72.0,456.0,2.0,75.9793221950531,3196.0,1.0,91.0,2.158165216445923
23.01,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.035086631774902,0.3038433194160461,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,51.83271408081055,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1093063.75,1438602619.4713542,8.272332191467285,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,56.0,57.0,26.0,30.0,26.0,72.0,456.0,2.0,75.9793221950531,3196.0,1.0,91.0,2.158165216445923
23.11,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,7.976683139801025,0.3141458928585052,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,50.23786544799805,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1137070.75,1438602619.4713542,8.272332191467285,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,56.0,57.0,26.0,30.0,26.0,72.0,456.0,2.0,75.9793221950531,3196.0,1.0,91.0,2.158165216445923
23.21,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.115342140197754,0.3315121829509735,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,43.34623336791992,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1191308.25,1438602619.4713542,8.272332191467285,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,56.0,57.0,26.0,30.0,26.0,72.0,456.0,2.0,75.9793221950531,3196.0,1.0,91.0,2.158165216445923
23.26,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.115342140197754,0.3315121829509735,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,43.34623336791992,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1191308.25,1438602619.4713542,7.447615623474121,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,56.0,57.0,26.0,30.0,26.0,72.0,456.0,2.0,75.9793221950531,3196.0,1.0,91.0,2.158165216445923
